H:\drone\IMG\center_2020_12_05_06_43_28_148.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_148.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_148.jpg,0,1,0,37.74069
H:\drone\IMG\center_2020_12_05_06_43_28_249.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_249.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_249.jpg,0,1,0,38.59943
H:\drone\IMG\center_2020_12_05_06_43_28_317.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_317.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_317.jpg,0,1,0,39.21453
H:\drone\IMG\center_2020_12_05_06_43_28_415.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_415.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_415.jpg,0,1,0,40.01506
H:\drone\IMG\center_2020_12_05_06_43_28_531.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_531.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_531.jpg,0,1,0,40.97753
H:\drone\IMG\center_2020_12_05_06_43_28_648.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_648.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_648.jpg,0,1,0,41.77097
H:\drone\IMG\center_2020_12_05_06_43_28_747.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_747.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_747.jpg,0,1,0,42.55574
H:\drone\IMG\center_2020_12_05_06_43_28_864.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_864.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_864.jpg,0,0.84859,0,43.45309
H:\drone\IMG\center_2020_12_05_06_43_28_981.jpg,H:\drone\IMG\left_2020_12_05_06_43_28_981.jpg,H:\drone\IMG\right_2020_12_05_06_43_28_981.jpg,0,0.4998457,0,43.88514
H:\drone\IMG\center_2020_12_05_06_43_29_099.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_099.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_099.jpg,0,0.1486535,0,43.75601
H:\drone\IMG\center_2020_12_05_06_43_29_198.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_198.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_198.jpg,0,0,0,43.35641
H:\drone\IMG\center_2020_12_05_06_43_29_265.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_265.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_265.jpg,0,0,0,43.11221
H:\drone\IMG\center_2020_12_05_06_43_29_364.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_364.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_364.jpg,0,0,0,42.61214
H:\drone\IMG\center_2020_12_05_06_43_29_431.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_431.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_431.jpg,0,0,0,42.36781
H:\drone\IMG\center_2020_12_05_06_43_29_531.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_531.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_531.jpg,0,0,0,41.90019
H:\drone\IMG\center_2020_12_05_06_43_29_598.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_598.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_598.jpg,0,0,0,41.56126
H:\drone\IMG\center_2020_12_05_06_43_29_697.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_697.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_697.jpg,0,0,0,41.13276
H:\drone\IMG\center_2020_12_05_06_43_29_764.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_764.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_764.jpg,0,0,0,40.87725
H:\drone\IMG\center_2020_12_05_06_43_29_864.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_864.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_864.jpg,0,0,0,40.45462
H:\drone\IMG\center_2020_12_05_06_43_29_933.jpg,H:\drone\IMG\left_2020_12_05_06_43_29_933.jpg,H:\drone\IMG\right_2020_12_05_06_43_29_933.jpg,0,0,0,40.11945
H:\drone\IMG\center_2020_12_05_06_43_30_032.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_032.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_032.jpg,0,0,0,39.78691
H:\drone\IMG\center_2020_12_05_06_43_30_148.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_148.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_148.jpg,0,0,0,39.29311
H:\drone\IMG\center_2020_12_05_06_43_30_248.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_248.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_248.jpg,0,0,0,38.88616
H:\drone\IMG\center_2020_12_05_06_43_30_365.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_365.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_365.jpg,0,0,0,38.4032
H:\drone\IMG\center_2020_12_05_06_43_30_481.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_481.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_481.jpg,0,0,0,37.92955
H:\drone\IMG\center_2020_12_05_06_43_30_598.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_598.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_598.jpg,0,0,0,37.46291
H:\drone\IMG\center_2020_12_05_06_43_30_698.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_698.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_698.jpg,0,0,0,37.07517
H:\drone\IMG\center_2020_12_05_06_43_30_766.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_766.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_766.jpg,0,0,0,36.84827
H:\drone\IMG\center_2020_12_05_06_43_30_864.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_864.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_864.jpg,0,0,0,36.47351
H:\drone\IMG\center_2020_12_05_06_43_30_932.jpg,H:\drone\IMG\left_2020_12_05_06_43_30_932.jpg,H:\drone\IMG\right_2020_12_05_06_43_30_932.jpg,0,0,0,36.17642
H:\drone\IMG\center_2020_12_05_06_43_31_049.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_049.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_049.jpg,0,0,0,35.80838
H:\drone\IMG\center_2020_12_05_06_43_31_148.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_148.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_148.jpg,0,0,0,35.44403
H:\drone\IMG\center_2020_12_05_06_43_31_264.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_264.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_264.jpg,0,0,0,35.01163
H:\drone\IMG\center_2020_12_05_06_43_31_381.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_381.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_381.jpg,0,0,0,34.58444
H:\drone\IMG\center_2020_12_05_06_43_31_499.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_499.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_499.jpg,0,0,0,34.16239
H:\drone\IMG\center_2020_12_05_06_43_31_599.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_599.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_599.jpg,0,0,0,33.81457
H:\drone\IMG\center_2020_12_05_06_43_31_715.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_715.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_715.jpg,0,0,0,33.4018
H:\drone\IMG\center_2020_12_05_06_43_31_815.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_815.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_815.jpg,0,0,0,33.06945
H:\drone\IMG\center_2020_12_05_06_43_31_882.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_882.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_882.jpg,0,0,0,32.86445
H:\drone\IMG\center_2020_12_05_06_43_31_981.jpg,H:\drone\IMG\left_2020_12_05_06_43_31_981.jpg,H:\drone\IMG\right_2020_12_05_06_43_31_981.jpg,0,0,0,32.51828
H:\drone\IMG\center_2020_12_05_06_43_32_099.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_099.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_099.jpg,0,0,0,32.1165
H:\drone\IMG\center_2020_12_05_06_43_32_198.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_198.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_198.jpg,0,0,0,31.78958
H:\drone\IMG\center_2020_12_05_06_43_32_265.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_265.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_265.jpg,0,0,0,31.59501
H:\drone\IMG\center_2020_12_05_06_43_32_365.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_365.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_365.jpg,0,0,0,31.27315
H:\drone\IMG\center_2020_12_05_06_43_32_482.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_482.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_482.jpg,0,0,0,30.89106
H:\drone\IMG\center_2020_12_05_06_43_32_583.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_583.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_583.jpg,0,0,0,30.57613
H:\drone\IMG\center_2020_12_05_06_43_32_698.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_698.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_698.jpg,0,0,0,30.20238
H:\drone\IMG\center_2020_12_05_06_43_32_799.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_799.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_799.jpg,0,0,0,29.89436
H:\drone\IMG\center_2020_12_05_06_43_32_915.jpg,H:\drone\IMG\left_2020_12_05_06_43_32_915.jpg,H:\drone\IMG\right_2020_12_05_06_43_32_915.jpg,0,0,0,29.52882
H:\drone\IMG\center_2020_12_05_06_43_33_014.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_014.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_014.jpg,0,0,0,29.22758
H:\drone\IMG\center_2020_12_05_06_43_33_133.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_133.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_133.jpg,0,0,0,28.87007
H:\drone\IMG\center_2020_12_05_06_43_33_230.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_230.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_230.jpg,0,0,0,28.63413
H:\drone\IMG\center_2020_12_05_06_43_33_299.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_299.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_299.jpg,0,0,0,28.40009
H:\drone\IMG\center_2020_12_05_06_43_33_398.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_398.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_398.jpg,0,0,0,28.11518
H:\drone\IMG\center_2020_12_05_06_43_33_514.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_514.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_514.jpg,0,0,0,27.76292
H:\drone\IMG\center_2020_12_05_06_43_33_632.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_632.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_632.jpg,0,0,0,27.47706
H:\drone\IMG\center_2020_12_05_06_43_33_730.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_730.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_730.jpg,0,0,0,27.19266
H:\drone\IMG\center_2020_12_05_06_43_33_847.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_847.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_847.jpg,0,0,0,26.85983
H:\drone\IMG\center_2020_12_05_06_43_33_947.jpg,H:\drone\IMG\left_2020_12_05_06_43_33_947.jpg,H:\drone\IMG\right_2020_12_05_06_43_33_947.jpg,0,0,0,26.58554
H:\drone\IMG\center_2020_12_05_06_43_34_066.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_066.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_066.jpg,0,0,0,26.25991
H:\drone\IMG\center_2020_12_05_06_43_34_164.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_164.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_164.jpg,0,0,0,25.99152
H:\drone\IMG\center_2020_12_05_06_43_34_233.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_233.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_233.jpg,0,0,0,25.77874
H:\drone\IMG\center_2020_12_05_06_43_34_331.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_331.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_331.jpg,0,0,0,25.56767
H:\drone\IMG\center_2020_12_05_06_43_34_448.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_448.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_448.jpg,0,0,0,25.25425
H:\drone\IMG\center_2020_12_05_06_43_34_547.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_547.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_547.jpg,0,0,0,24.99596
H:\drone\IMG\center_2020_12_05_06_43_34_616.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_616.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_616.jpg,0,0,0,24.79119
H:\drone\IMG\center_2020_12_05_06_43_34_714.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_714.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_714.jpg,0,0,0,24.53755
H:\drone\IMG\center_2020_12_05_06_43_34_782.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_782.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_782.jpg,0,0,0,24.38659
H:\drone\IMG\center_2020_12_05_06_43_34_880.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_880.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_880.jpg,0,0,0,24.13701
H:\drone\IMG\center_2020_12_05_06_43_34_948.jpg,H:\drone\IMG\left_2020_12_05_06_43_34_948.jpg,H:\drone\IMG\right_2020_12_05_06_43_34_948.jpg,0,0,0,23.98847
H:\drone\IMG\center_2020_12_05_06_43_35_048.jpg,H:\drone\IMG\left_2020_12_05_06_43_35_048.jpg,H:\drone\IMG\right_2020_12_05_06_43_35_048.jpg,0,0,0,23.74289
H:\drone\IMG\center_2020_12_05_06_43_35_164.jpg,H:\drone\IMG\left_2020_12_05_06_43_35_164.jpg,H:\drone\IMG\right_2020_12_05_06_43_35_164.jpg,0,0,0,23.45144
H:\drone\IMG\center_2020_12_05_06_43_35_264.jpg,H:\drone\IMG\left_2020_12_05_06_43_35_264.jpg,H:\drone\IMG\right_2020_12_05_06_43_35_264.jpg,0,0,0,23.21126
H:\drone\IMG\center_2020_12_05_06_43_35_331.jpg,H:\drone\IMG\left_2020_12_05_06_43_35_331.jpg,H:\drone\IMG\right_2020_12_05_06_43_35_331.jpg,0,0,0,23.07098
H:\drone\IMG\center_2020_12_05_06_43_35_431.jpg,H:\drone\IMG\left_2020_12_05_06_43_35_431.jpg,H:\drone\IMG\right_2020_12_05_06_43_35_431.jpg,0,0,0,22.82141
